"Individuo","IEP","OP","SC","EdP","ÉpP","AP","DA"
"V.704",324,"3","Hembra",1740,"Lluvia","1946",40
"V.704",465,"4","Macho",2064,"Lluvia","1947",181
"V.705",397,"1","Macho",1043,"Transición","1944",113
"V.705",331,"2","Hembra",1440,"Transición","1945",47
"V.705",339,"3","Hembra",1771,"Transición","1946",55
"V.705",334,"5","Hembra",2693,"Transición","1949",50
"V.705",340,"6","Hembra",3027,"Transición","1950",56
"V.705",366,"8","Macho",3645,"Sequía","1952",82
"V.706",511,"1","Hembra",1119,"Sequía","1945",227
"V.706",375,"2","Macho",1630,"Transición","1946",91
"V.706",373,"3","Hembra",2005,"Lluvia","1947",89
"V.706",340,"4","Hembra",2378,"Lluvia","1948",56
"V.706",344,"5","Macho",2718,"Transición","1949",60
"V.706",361,"6","Macho",3062,"Transición","1950",77
"V.707",462,"1","Hembra",970,"Lluvia","1944",178
"V.707",358,"2","Macho",1432,"Transición","1945",74
"V.707",385,"3","Macho",1790,"Transición","1946",101
"V.707",325,"4","Hembra",2175,"Sequía","1948",41
"V.707",465,"7","Macho",4213,"Lluvia","1953",181
"V.707",484,"8","Macho",4678,"Transición","1954",200
"V.707",395,"9","Macho",5162,"Sequía","1956",111
"V.707",367,"10","Macho",5557,"Transición","1957",83
"V.707",403,"11","Hembra",5924,"Transición","1958",119
"V.709",458,"1","Macho",932,"Lluvia","1944",174
"V.709",341,"2","Hembra",1390,"Transición","1945",57
"V.709",372,"3","Macho",1731,"Transición","1946",88
"V.709",328,"6","Hembra",2845,"Transición","1949",44
"V.709",534,"8","Hembra",3573,"Transición","1951",250
"V.711",396,"1","Macho",1019,"Transición","1944",112
"V.712",333,"1","Hembra",1089,"Transición","1944",49
"V.712",321,"2","Hembra",1422,"Transición","1945",37
"V.713",363,"2","Hembra",1721,"Transición","1946",79
"V.714",411,"1","Hembra",1107,"Transición","1944",127
"V.714",338,"5","Hembra",3204,"Lluvia","1950",54
"V.715",410,"1","Macho",1059,"Transición","1944",126
"V.715",444,"2","Hembra",1469,"Sequía","1946",160
"V.716",440,"1","Hembra",953,"Lluvia","1944",156
"V.716",341,"2","Macho",1393,"Transición","1945",57
"V.716",351,"3","Hembra",1734,"Transición","1946",67
"V.716",347,"4","Hembra",2085,"Transición","1947",63
"V.716",360,"5","Macho",2432,"Transición","1948",76
"V.716",504,"7","Hembra",3453,"Lluvia","1951",220
"V.716",356,"8","Hembra",3957,"Transición","1952",72
"V.718",476,"1","Macho",874,"Lluvia","1944",192
"V.718",352,"2","Hembra",1350,"Transición","1945",68
"V.718",381,"3","Macho",1702,"Transición","1946",97
"V.718",322,"5","Macho",2817,"Transición","1949",38
"V.718",357,"7","Macho",3875,"Lluvia","1952",73
"V.718",499,"8","Hembra",4232,"Lluvia","1953",215
"V.718",369,"10","Macho",5388,"Transición","1956",85
"V.718",336,"11","Hembra",5757,"Transición","1957",52
"V.718",352,"12","Hembra",6093,"Transición","1958",68
"V.718",472,"13","Macho",6445,"Transición","1959",188
"V.719",478,"1","Macho",937,"Transición","1944",194
"V.720",325,"2","Hembra",1567,"Transición","1946",41
"V.720",458,"3","Hembra",1892,"Sequía","1947",174
"V.720",339,"4","Hembra",2350,"Transición","1948",55
"V.720",403,"5","Macho",2689,"Transición","1949",119
"V.721",335,"2","Macho",1365,"Transición","1945",51
"V.721",322,"3","Macho",1700,"Lluvia","1946",38
"V.721",330,"5","Hembra",2371,"Lluvia","1948",46
"V.721",402,"6","Macho",2701,"Transición","1949",118
"V.722",428,"1","Hembra",993,"Transición","1944",144
"V.722",381,"5","Macho",3945,"Transición","1952",97
"V.722",344,"6","Hembra",4326,"Sequía","1954",60
"V.724",344,"3","Hembra",2275,"Transición","1948",60
"V.725",427,"1","Hembra",1057,"Transición","1944",143
"V.725",324,"3","Hembra",2051,"Lluvia","1947",40
"V.725",346,"4","Hembra",2375,"Transición","1948",62
"V.725",330,"6","Macho",3503,"Lluvia","1951",46
"V.725",363,"7","Hembra",3833,"Transición","1952",79
"V.725",326,"8","Hembra",4196,"Transición","1953",42
"V.726",330,"1","Macho",1076,"Sequía","1945",46
"V.726",439,"2","Macho",1406,"Transición","1945",155
"V.726",424,"3","Macho",1845,"Sequía","1947",140
"V.726",383,"4","Hembra",2269,"Transición","1948",99
"V.727",353,"1","Macho",911,"Lluvia","1944",69
"V.727",398,"5","Hembra",2808,"Lluvia","1949",114
"V.727",342,"8","Hembra",4039,"Sequía","1953",58
"V.728",438,"2","Macho",1141,"Transición","1945",154
"V.728",382,"3","Macho",1579,"Lluvia","1946",98
"V.728",318,"4","Macho",1961,"Lluvia","1947",34
"V.728",478,"6","Macho",2612,"Transición","1949",194
"V.728",398,"9","Macho",3749,"Lluvia","1952",114
"V.728",335,"11","Hembra",4462,"Transición","1954",51
"V.730",440,"1","Macho",931,"Transición","1944",156
"V.730",364,"2","Macho",1371,"Sequía","1946",80
"V.730",353,"3","Macho",1735,"Sequía","1947",69
"V.731",418,"1","Macho",993,"Sequía","1945",134
"V.731",431,"5","Hembra",3164,"Sequía","1951",147
"V.731",355,"6","Hembra",3595,"Transición","1952",71
"V.731",392,"7","Hembra",3950,"Sequía","1953",108
"V.731",381,"8","Hembra",4342,"Transición","1954",99
"V.731",499,"9","Macho",4725,"Transición","1955",215
"V.732",376,"1","Macho",835,"Transición","1944",92
"V.732",415,"2","Macho",1211,"Transición","1945",131
"V.732",336,"3","Hembra",1626,"Transición","1946",52
"V.732",373,"4","Macho",1962,"Transición","1947",89
"V.732",335,"6","Hembra",3100,"Transición","1950",51
"V.732",372,"7","Macho",3435,"Transición","1951",88
"V.734",409,"1","Macho",948,"Transición","1944",125
"V.737",331,"1","Macho",927,"Transición","1944",47
"V.737",507,"2","Macho",1258,"Transición","1945",223
"V.737",353,"3","Hembra",1765,"Sequía","1947",69
"V.737",397,"4","Macho",2118,"Sequía","1948",113
"V.737",344,"6","Macho",3064,"Lluvia","1950",60
"V.737",391,"7","Macho",3408,"Lluvia","1951",107
"V.737",528,"9","Macho",4862,"Lluvia","1955",244
"V.737",377,"11","Macho",5984,"Lluvia","1958",93
"V.737",437,"12","Macho",6361,"Transición","1959",153
"V.738",398,"2","Hembra",1690,"Sequía","1947",114
"V.738",461,"4","Hembra",2531,"Transición","1949",177
"V.738",327,"5","Hembra",2992,"Lluvia","1950",43
"V.738",447,"7","Macho",3703,"Lluvia","1952",163
"V.738",355,"8","Macho",4150,"Transición","1953",71
"V.745",383,"1","Macho",1372,"Sequía","1943",99
"V.745",368,"2","Hembra",1755,"Sequía","1944",84
"V.745",426,"3","Macho",2123,"Sequía","1945",142
"V.750",471,"2","Hembra",1962,"Sequía","1948",187
"V.750",373,"3","Hembra",2433,"Transición","1949",89
"V.750",401,"4","Macho",2806,"Transición","1950",117
"V.750",316,"5","Hembra",3207,"Transición","1951",32
"V.750",341,"6","Macho",3523,"Transición","1952",57
"V.750",420,"8","Hembra",4515,"Sequía","1955",136
"V.750",328,"10","Hembra",5275,"Sequía","1957",44
"V.750",333,"11","Hembra",5603,"Transición","1957",49
"V.750",326,"12","Macho",5936,"Transición","1958",42
"V.750",485,"13","Macho",6262,"Transición","1959",201
"V.751",354,"1","Hembra",1255,"Sequía","1946",70
"V.752",324,"1","Hembra",1110,"Lluvia","1945",40
"V.752",461,"2","Hembra",1434,"Transición","1946",177
"V.752",426,"3","Macho",1895,"Lluvia","1947",142
"V.752",339,"4","Macho",2321,"Transición","1948",55
"V.752",327,"5","Macho",2660,"Transición","1949",43
"V.753",372,"1","Macho",823,"Transición","1944",88
"V.753",369,"2","Macho",1195,"Transición","1945",85
"V.753",359,"3","Hembra",1564,"Transición","1946",75
"V.753",478,"8","Macho",5655,"Sequía","1958",194
"V.754",498,"1","Macho",1178,"Lluvia","1945",214
"V.756",363,"1","Macho",1316,"Sequía","1946",79
"V.756",343,"2","Hembra",1679,"Sequía","1947",59
"V.756",329,"3","Hembra",2022,"Sequía","1948",45
"V.756",435,"4","Hembra",2351,"Transición","1948",151
"V.756",315,"6","Hembra",3340,"Lluvia","1951",31
"V.756",337,"7","Hembra",3655,"Lluvia","1952",53
"V.756",347,"8","Macho",3992,"Transición","1953",63
"V.756",324,"9","Macho",4339,"Transición","1954",40
"V.758",383,"1","Hembra",844,"Transición","1944",99
"V.758",348,"4","Hembra",2590,"Transición","1949",64
"V.758",478,"5","Macho",2938,"Lluvia","1950",194
"V.758",366,"6","Macho",3416,"Sequía","1952",82
"V.758",404,"7","Hembra",3782,"Sequía","1953",120
"V.759",435,"1","Hembra",878,"Transición","1944",151
"V.759",341,"3","Macho",2614,"Lluvia","1949",57
"V.759",354,"4","Macho",2955,"Lluvia","1950",70
"V.759",390,"5","Macho",3309,"Lluvia","1951",106
"V.759",358,"6","Macho",3699,"Lluvia","1952",74
"V.759",364,"7","Hembra",4057,"Lluvia","1953",80
"V.759",362,"8","Macho",4421,"Lluvia","1954",78
"V.760",367,"1","Hembra",910,"Sequía","1945",83
"V.760",324,"2","Macho",1276,"Sequía","1946",40
"V.760",511,"3","Macho",1599,"Sequía","1947",227
"V.760",412,"4","Hembra",2109,"Transición","1948",128
"V.760",421,"5","Macho",2520,"Lluvia","1949",137
"V.760",533,"7","Macho",3323,"Transición","1951",249
"V.760",399,"8","Hembra",3855,"Transición","1953",115
"V.761",446,"1","Macho",867,"Transición","1944",162
"V.761",359,"3","Macho",2014,"Sequía","1948",75
"V.761",384,"4","Hembra",2373,"Sequía","1949",100
"V.761",323,"5","Hembra",2757,"Sequía","1950",39
"V.761",419,"6","Hembra",3080,"Sequía","1951",135
"V.763",384,"1","Macho",913,"Transición","1944",100
"V.764",520,"1","Macho",853,"Transición","1944",236
"V.764",335,"2","Hembra",1373,"Sequía","1946",51
"V.764",350,"3","Hembra",1708,"Sequía","1947",66
"V.764",457,"4","Hembra",2058,"Sequía","1948",173
"V.764",359,"5","Hembra",2515,"Transición","1949",75
"V.764",407,"6","Macho",2874,"Transición","1950",123
"V.765",373,"1","Macho",949,"Sequía","1945",89
"V.765",396,"2","Macho",1322,"Sequía","1946",112
"V.766",390,"1","Macho",846,"Transición","1944",106
"V.766",340,"2","Macho",1236,"Transición","1945",56
"V.766",362,"3","Hembra",1576,"Transición","1946",78
"V.767",382,"2","Hembra",1288,"Sequía","1946",98
"V.767",336,"3","Hembra",1670,"Sequía","1947",52
"V.767",329,"4","Hembra",2006,"Sequía","1948",45
"V.767",533,"5","Hembra",2335,"Transición","1948",249
"V.767",371,"6","Macho",2868,"Transición","1950",87
"V.767",323,"7","Macho",3239,"Transición","1951",39
"V.767",394,"8","Hembra",3562,"Transición","1952",110
"V.769",381,"4","Macho",2902,"Transición","1950",97
"V.769",349,"5","Hembra",3283,"Transición","1951",65
"V.770",392,"3","Macho",1815,"Lluvia","1947",108
"V.775",444,"1","Hembra",833,"Transición","1945",160
"V.776",410,"1","Hembra",1008,"Transición","1945",126
"V.776",375,"2","Macho",1418,"Transición","1946",91
"V.776",453,"3","Macho",1793,"Transición","1947",169
"V.776",359,"5","Hembra",3244,"Transición","1951",75
"V.776",392,"6","Hembra",3603,"Transición","1952",108
"V.776",376,"7","Macho",3995,"Transición","1953",92
"V.777",460,"1","Macho",870,"Transición","1945",176
"V.777",531,"2","Macho",1330,"Lluvia","1946",247
"V.777",397,"3","Hembra",1861,"Sequía","1948",113
"V.778",435,"1","Macho",965,"Lluvia","1945",151
"V.779",407,"1","Hembra",796,"Sequía","1945",123
"V.779",506,"2","Macho",1203,"Sequía","1946",222
"V.779",345,"4","Hembra",2307,"Sequía","1949",61
"V.780",396,"3","Macho",1683,"Transición","1947",112
"V.780",387,"4","Macho",2079,"Lluvia","1948",103
"V.780",442,"6","Macho",2791,"Lluvia","1950",158
"V.782",332,"2","Hembra",1337,"Transición","1946",48
"V.790",408,"1","Macho",931,"Lluvia","1945",124
"V.790",359,"4","Hembra",2846,"Transición","1950",75
"V.791",343,"1","Macho",1051,"Sequía","1946",59
"V.791",362,"3","Macho",1777,"Sequía","1948",78
"V.791",446,"5","Macho",2497,"Sequía","1950",162
"V.791",325,"8","Macho",3711,"Transición","1953",41
"V.793",444,"1","Hembra",949,"Lluvia","1945",160
"V.793",329,"3","Hembra",1952,"Transición","1948",45
"V.795",369,"1","Macho",973,"Lluvia","1945",85
"V.795",484,"2","Hembra",1342,"Lluvia","1946",200
"V.795",343,"3","Macho",1826,"Sequía","1948",59
"V.795",355,"4","Hembra",2169,"Transición","1948",71
"V.797",389,"2","Hembra",1774,"Transición","1948",115
"V.797",389,"3","Hembra",2173,"Transición","1949",105
"V.797",370,"4","Macho",2562,"Transición","1950",86
"V.797",327,"5","Hembra",2932,"Transición","1951",43
"V.797",409,"8","Macho",4555,"Transición","1955",125
"V.797",396,"9","Macho",4964,"Sequía","1957",112
"V.800",429,"1","Hembra",1282,"Transición","1946",145
"V.800",525,"3","Macho",2248,"Transición","1949",241
"V.800",351,"4","Macho",2773,"Transición","1950",67
"V.800",335,"6","Macho",3873,"Transición","1953",51
"V.803",437,"2","Macho",1689,"Sequía","1948",153
"V.803",350,"4","Hembra",3651,"Lluvia","1953",66
"V.804",345,"1","Hembra",1113,"Lluvia","1946",61
"V.804",337,"3","Macho",2148,"Transición","1949",53
"V.804",334,"4","Macho",2485,"Transición","1950",50
"V.804",331,"5","Hembra",2819,"Sequía","1951",47
"V.804",335,"6","Hembra",3153,"Sequía","1952",51
"V.804",347,"7","Hembra",3488,"Sequía","1953",63
"V.804",309,"8","Macho",3832,"Sequía","1954",25
"V.807",434,"1","Macho",779,"Lluvia","1944",150
"V.828",333,"1","Macho",1410,"Transición","1946",49
"V.828",411,"2","Macho",1743,"Lluvia","1947",127
"V.842",419,"1","Macho",1279,"Transición","1946",135
"V.842",514,"2","Macho",1698,"Sequía","1948",230
"V.844",391,"2","Hembra",1733,"Transición","1948",107
"V.844",414,"3","Macho",2124,"Transición","1949",130
"V.844",335,"4","Hembra",2538,"Lluvia","1950",51
"V.844",480,"5","Macho",2873,"Transición","1951",196
"V.844",344,"6","Macho",3353,"Transición","1952",60
"V.845",378,"1","Hembra",1406,"Transición","1947",94
"V.845",489,"2","Hembra",1784,"Transición","1948",205
"V.845",318,"3","Macho",2273,"Lluvia","1949",34
"V.845",497,"4","Macho",2591,"Lluvia","1950",213
"V.845",495,"8","Hembra",4169,"Transición","1954",211
"V.846",436,"1","Macho",1041,"Transición","1946",152
"V.846",356,"3","Macho",1812,"Transición","1948",72
"V.846",351,"4","Macho",2168,"Transición","1949",67
"V.856",404,"1","Macho",1264,"Transición","1946",120
"V.856",499,"2","Hembra",1668,"Sequía","1948",215
"V.856",484,"3","Macho",2167,"Transición","1949",200
"V.856",356,"4","Macho",2651,"Lluvia","1950",72
"V.856",456,"5","Macho",3007,"Lluvia","1951",172
"V.856",531,"6","Macho",3463,"Transición","1952",247
"V.856",379,"8","Hembra",5037,"Sequía","1957",95
"V.856",385,"9","Macho",5416,"Transición","1958",101
"V.856",414,"10","Macho",5801,"Transición","1959",130
"V.862",359,"1","Hembra",1288,"Transición","1946",75
"V.863",343,"3","Macho",1844,"Lluvia","1948",59
"V.869",522,"1","Hembra",1761,"Transición","1948",238
"V.869",352,"2","Hembra",2283,"Transición","1949",68
"V.869",329,"3","Macho",2635,"Lluvia","1950",45
"V.869",419,"4","Macho",2964,"Lluvia","1951",135
"V.869",326,"5","Hembra",3383,"Transición","1952",42
"V.870",368,"1","Macho",1319,"Sequía","1947",84
"V.870",439,"2","Macho",1687,"Sequía","1948",155
"V.870",376,"3","Hembra",2126,"Transición","1949",92
"V.870",427,"6","Hembra",3828,"Transición","1953",143
"V.872",357,"1","Hembra",1258,"Transición","1946",73
"V.882",373,"1","Hembra",1171,"Transición","1946",89
"V.882",490,"2","Macho",1544,"Transición","1947",206
"V.882",525,"3","Hembra",2034,"Transición","1949",241
"V.884",334,"2","Macho",1418,"Lluvia","1947",50
"V.885",331,"2","Macho",1416,"Lluvia","1947",47
"V.885",444,"3","Macho",1747,"Lluvia","1948",160
"V.885",320,"4","Hembra",2191,"Transición","1949",36
"V.885",337,"7","Macho",3385,"Sequía","1953",53
"V.885",341,"8","Macho",3722,"Transición","1953",57
"V.885",337,"9","Macho",4063,"Transición","1954",53
"V.885",371,"10","Macho",4400,"Transición","1955",87
"V.885",345,"11","Hembra",4771,"Transición","1956",61
"V.885",375,"12","Hembra",5116,"Transición","1957",91
"V.890",369,"1","Macho",1248,"Sequía","1947",85
"V.890",341,"6","Macho",5392,"Lluvia","1958",57
"V.891",378,"1","Hembra",1009,"Lluvia","1946",94
"V.891",318,"2","Macho",1387,"Lluvia","1947",34
"V.903",389,"1","Hembra",1136,"Sequía","1947",105
"V.903",500,"2","Macho",1525,"Sequía","1948",216
"V.903",491,"3","Macho",2025,"Transición","1949",207
"V.903",346,"4","Macho",2516,"Transición","1950",62
"V.903",372,"5","Hembra",2862,"Lluvia","1951",88
"V.903",454,"9","Hembra",5217,"Sequía","1958",170
"V.903",426,"11","Macho",5974,"Transición","1960",142
"V.903",390,"12","Hembra",6400,"Transición","1961",106
"V.907",376,"1","Macho",1090,"Transición","1946",92
"V.907",344,"3","Hembra",2173,"Transición","1949",60
"V.907",369,"5","Hembra",2977,"Sequía","1952",85
"V.911",352,"1","Hembra",1122,"Transición","1946",68
"V.911",359,"2","Hembra",1474,"Transición","1947",75
"V.911",310,"3","Hembra",1833,"Transición","1948",26
"V.911",484,"5","Macho",2475,"Lluvia","1950",200
"V.913",332,"2","Macho",1486,"Sequía","1948",48
"V.914",368,"1","Macho",1183,"Transición","1947",84
"V.914",479,"3","Macho",1954,"Transición","1949",195
"V.914",464,"4","Macho",2433,"Lluvia","1950",180
"V.914",514,"5","Macho",2897,"Transición","1951",230
"V.914",338,"6","Hembra",3411,"Transición","1953",54
"V.914",339,"7","Hembra",3749,"Transición","1954",55
"V.916",360,"1","Hembra",1035,"Transición","1946",76
"V.916",406,"5","Hembra",2972,"Sequía","1952",122
"V.918",334,"1","Macho",1262,"Lluvia","1947",50
"V.918",460,"2","Hembra",1596,"Transición","1948",176
"V.918",352,"4","Hembra",2605,"Transición","1951",68
"V.918",341,"5","Macho",2957,"Sequía","1952",57
"V.918",450,"6","Macho",3298,"Sequía","1953",166
"V.918",337,"7","Macho",3748,"Transición","1954",53
"V.918",387,"8","Hembra",4085,"Transición","1955",103
"V.918",336,"10","Hembra",5309,"Lluvia","1958",52
"V.918",351,"11","Macho",5645,"Lluvia","1959",67
"V.918",448,"12","Macho",5996,"Lluvia","1960",164
"V.919",340,"1","Hembra",1005,"Transición","1946",56
"V.919",526,"2","Macho",1345,"Transición","1947",242
"V.919",376,"3","Hembra",1871,"Transición","1949",92
"V.919",322,"4","Macho",2247,"Transición","1950",38
"V.919",365,"5","Hembra",2569,"Sequía","1951",81
"V.919",446,"6","Hembra",2934,"Sequía","1952",162
"V.921",415,"1","Hembra",1144,"Transición","1947",131
"V.921",356,"2","Hembra",1559,"Transición","1948",72
"V.922",447,"2","Macho",1410,"Sequía","1948",163
"V.922",463,"3","Hembra",1857,"Transición","1949",179
"V.924",389,"1","Macho",1002,"Transición","1946",105
"V.924",474,"2","Hembra",1391,"Sequía","1948",190
"V.924",441,"4","Macho",2632,"Transición","1951",157
"V.924",317,"5","Macho",3073,"Lluvia","1952",33
"V.924",392,"6","Macho",3390,"Transición","1953",108
"V.924",326,"7","Hembra",3782,"Lluvia","1954",22
"V.924",472,"8","Macho",4088,"Transición","1955",188
"V.925",402,"5","Macho",3035,"Lluvia","1952",118
"V.925",367,"6","Hembra",3437,"Lluvia","1953",83
"V.938",375,"1","Macho",1024,"Sequía","1947",91
"V.938",443,"2","Hembra",1399,"Sequía","1948",159
"V.938",358,"3","Macho",1842,"Transición","1949",74
"V.940",510,"1","Hembra",984,"Sequía","1947",226
"V.940",341,"2","Hembra",1494,"Transición","1948",57
"V.940",439,"3","Macho",1835,"Transición","1949",155
"V.940",397,"6","Hembra",4147,"Lluvia","1955",113
"V.940",353,"8","Hembra",5155,"Transición","1958",69
"V.940",381,"9","Macho",5508,"Transición","1959",97
"V.958",327,"3","Macho",2058,"Sequía","1950",43
"V.958",382,"4","Hembra",2385,"Sequía","1951",98
"V.958",433,"7","Hembra",3676,"Lluvia","1954",149
"V.967",350,"2","Hembra",1574,"Transición","1948",66
"V.970",453,"1","Macho",1141,"Lluvia","1947",169
"V.970",527,"2","Hembra",1594,"Transición","1948",243
"V.970",350,"4","Macho",2998,"Lluvia","1952",66
"V.970",340,"5","Hembra",3348,"Lluvia","1953",56
"V.970",346,"6","Macho",3688,"Lluvia","1954",62
"V.970",477,"7","Macho",4034,"Lluvia","1955",193
"V.970",368,"8","Macho",4511,"Transición","1956",84
"V.970",354,"9","Macho",4879,"Transición","1957",70
